  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
    41   74.98555      0.6342646E-02   0.000000     -0.2713812E-02 -0.9378352E-06   0.000000       0.000000       0.000000      0.1269072E-02   0.000000      0.1269072E-02   0.000000      0.1269072E-02   0.000000      0.4000000E-02  0.1445678E-02  0.2554322E-02 -0.5723720E-14   228.0799      -78.07990    
    42   74.98271      0.6341665E-02   0.000000     -0.2840018E-02 -0.9809833E-06   0.000000       0.000000       0.000000      0.1268889E-02   0.000000      0.1268889E-02   0.000000      0.1268889E-02   0.000000      0.4350000E-02  0.1572110E-02  0.2777890E-02 -0.5013351E-15   228.0799      -78.07990    
    43   74.97974      0.6340612E-02   0.000000     -0.2966200E-02 -0.1052826E-05   0.000000       0.000000       0.000000      0.1268725E-02   0.000000      0.1268725E-02   0.000000      0.1268725E-02   0.000000      0.4700000E-02  0.1698528E-02  0.3001472E-02  0.1224932E-14   228.0799      -78.07990    
    44   74.97764      0.6339529E-02   0.000000     -0.2098630E-02 -0.1082765E-05   0.000000       0.000000       0.000000      0.1268549E-02   0.000000      0.1268549E-02   0.000000      0.1268549E-02   0.000000      0.2300000E-02  0.8311632E-03  0.1468837E-02  0.5171319E-14   228.0799      -78.07990    
    45   74.97536      0.6338469E-02   0.000000     -0.2279106E-02 -0.1059801E-05   0.000000       0.000000       0.000000      0.1268348E-02   0.000000      0.1268348E-02   0.000000      0.1268348E-02   0.000000      0.2800000E-02  0.1011818E-02  0.1788182E-02  0.7343952E-14   228.0799      -78.07990    
    46   74.97304      0.6337436E-02   0.000000     -0.2327064E-02 -0.1032918E-05   0.000000       0.000000       0.000000      0.1268134E-02   0.000000      0.1268134E-02   0.000000      0.1268134E-02   0.000000      0.2933333E-02  0.1059963E-02  0.1873370E-02  0.1938337E-14   228.0799      -78.07990    
    47   74.97086      0.6336446E-02   0.000000     -0.2175024E-02 -0.9900306E-06   0.000000      0.2000000E-03   0.000000      0.1267908E-02   0.000000      0.1267908E-02   0.000000      0.1267908E-02   0.000000      0.3066667E-02  0.1108106E-02  0.1958561E-02 -0.6010600E-14   228.0799      -78.07990    
    48   74.96844      0.6335506E-02   0.000000     -0.2422976E-02 -0.9407912E-06   0.000000       0.000000       0.000000      0.1267672E-02   0.000000      0.1267672E-02   0.000000      0.1267672E-02   0.000000      0.3200000E-02  0.1156245E-02  0.2043755E-02 -0.5259248E-14   228.0799      -78.07990    
    49   74.96609      0.6334577E-02   0.000000     -0.2350478E-02 -0.9288307E-06   0.000000       0.000000       0.000000      0.1267466E-02   0.000000      0.1267466E-02   0.000000      0.1267466E-02   0.000000      0.3000000E-02  0.1083941E-02  0.1916059E-02  0.4157915E-14   228.0799      -78.07990    
    50   74.96377      0.6333636E-02   0.000000     -0.2314121E-02 -0.9403745E-06   0.000000       0.000000       0.000000      0.1267288E-02   0.000000      0.1267288E-02   0.000000      0.1267288E-02   0.000000      0.2900000E-02  0.1047773E-02  0.1852227E-02  0.7259601E-14   228.0799      -78.07990    
    51   74.96184      0.6332711E-02   0.000000     -0.1933271E-02 -0.9256875E-06   0.000000      0.2000000E-03   0.000000      0.1267101E-02   0.000000      0.1267101E-02   0.000000      0.1267101E-02   0.000000      0.2400000E-02  0.8670951E-03  0.1532905E-02 -0.2190088E-14   228.0799      -78.07990    
    52   74.95978      0.6331806E-02   0.000000     -0.2060827E-02 -0.9049485E-06   0.000000       0.000000       0.000000      0.1266918E-02   0.000000      0.1266918E-02   0.000000      0.1266918E-02   0.000000      0.2200000E-02  0.7948135E-03  0.1405187E-02 -0.8419914E-15   228.0799      -78.07990    
    53   74.95734      0.6330905E-02   0.000000     -0.2438644E-02 -0.9008382E-06   0.000000      0.2000000E-03   0.000000      0.1266731E-02   0.000000      0.1266731E-02   0.000000      0.1266731E-02   0.000000      0.3800000E-02  0.1372814E-02  0.2427187E-02 -0.3414803E-14   228.0799      -78.07990    
