days,vol_upper,vol_lower,vol_drain,vol_macro,del_vol_upper,del_vol_lower,del_vol_drain,del_vol_macro,rainfall,irrigation,drain_upper,macro_upper,drain_lower,overflow_lower,total_rech,gw_withdrawal,net_recharge,runoff,pot_evap_upper,evap_upper,pot_evap_lower,evap_lower,gw_pot_evap,balance,elevation,depth-to-water,
1308,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.1339803,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,6.6990155E-02,-2.7644969E-02,0.000000,0.2094333,9.4635124E-02,0.000000,0.000000,0.1147982,2.9143354E-16,2.000000,-2.000000
1339,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000001E-03,0.1283599,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,6.4179954E-02,-2.4834767E-02,0.000000,0.1992081,9.0014721E-02,0.000000,0.000000,0.1091934,2.6367797E-16,2.000000,-2.000000
1369,0.2542253,0.000000,6.3984427E-03,0.000000,4.2253277E-03,0.000000,5.2444821E-05,0.000000,6.8000000E-03,8.7075985E-02,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,4.3537993E-02,-5.4620056E-03,0.000000,0.1140000,5.1522226E-02,0.000000,0.000000,6.2477775E-02,2.7582103E-16,2.021074,-2.021074
1400,0.2974733,0.000000,1.2192471E-02,0.000000,4.3247929E-02,0.000000,5.7940283E-03,0.000000,0.1226000,1.9561633E-02,4.3446753E-02,0.000000,0.000000,0.000000,4.3446753E-02,9.7808164E-03,3.3665936E-02,0.000000,0.1049919,4.9672924E-02,0.000000,0.000000,5.5318983E-02,2.9490299E-16,2.231180,-2.231180
1430,0.2777002,0.000000,1.2000917E-02,0.000000,-1.9773056E-02,0.000000,-1.9155423E-04,0.000000,9.5600001E-02,6.0321398E-03,5.9767852E-02,0.000000,0.000000,0.000000,5.9767852E-02,3.0160699E-03,5.6751782E-02,0.000000,0.1240833,6.1828899E-02,0.000000,0.000000,6.2254435E-02,2.8969882E-16,2.136318,-2.136318
1461,0.2500919,0.000000,7.2297029E-03,0.000000,-2.7608314E-02,0.000000,-4.7712138E-03,0.000000,8.7400000E-02,0.000000,7.7572004E-02,0.000000,0.000000,0.000000,7.7572004E-02,0.000000,7.7572004E-02,0.000000,8.2983335E-02,4.2207524E-02,0.000000,0.000000,4.0775811E-02,2.0816682E-16,2.000459,-2.000459
1492,0.2521834,0.000000,6.5794172E-03,0.000000,2.0914878E-03,0.000000,-6.5028568E-04,0.000000,1.9400000E-02,7.6647272E-02,4.0248721E-02,0.000000,0.000000,0.000000,4.0248721E-02,3.8323636E-02,1.9250850E-03,0.000000,0.1201250,5.4357349E-02,0.000000,0.000000,6.5767651E-02,1.6132928E-16,2.010903,-2.010903
1520,0.3080587,0.000000,2.2195007E-02,0.000000,5.5875291E-02,0.000000,1.5615590E-02,0.000000,0.1120000,5.1558149E-02,4.2048359E-02,0.000000,0.000000,0.000000,4.2048359E-02,2.5779075E-02,1.6269285E-02,0.000000,0.1020469,5.0018905E-02,0.000000,0.000000,5.2027970E-02,6.7654216E-17,2.281208,-2.281208
1551,0.2567918,0.000000,7.2633667E-03,0.000000,-5.1266847E-02,0.000000,-1.4931640E-02,0.000000,4.3199998E-02,1.5292563E-02,7.2772054E-02,0.000000,0.000000,0.000000,7.2772054E-02,7.6462816E-03,6.5125773E-02,0.000000,0.1058359,5.1918994E-02,0.000000,0.000000,5.3916944E-02,-1.2143064E-16,2.033823,-2.033823
1581,0.2500000,0.000000,6.3459978E-03,0.000000,-6.7918189E-03,0.000000,-9.1736889E-04,0.000000,1.8600000E-02,5.7758231E-02,4.0611276E-02,0.000000,0.000000,0.000000,4.0611276E-02,2.8879116E-02,1.1732160E-02,0.000000,9.5273438E-02,4.3456143E-02,0.000000,0.000000,5.1817294E-02,2.1163626E-16,2.000000,-2.000000
